room_type,contract_type,price,address,description,area,floor_info,room_bath_count,maintenance_fee,move_in_date,direction,image_url,sale_price,deposit,monthly_rent,latitude,longitude,dong_name,gu_name
오피스텔,월세,1억/550,서울시 강남구 청담동 130-8,"청담동 제대로 된 한강뷰맛집, 소유주분 직접의뢰",,16/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250228_190/1740735721905iUjan_JPEG/ba143d5dc7fe2b03a3ed34ed4d2d65f2.JPG?type=m400_350,,10000,550
오피스텔,월세,"7,000/350",서울시 강남구 청담동 130-8,"공동가능, 전입가능, 탁트인 시티뷰 고층 오피스텔 월세",,14/17층,2/1개,300000,즉시입주 협의가능,서향(거실 기준),https://landthumb-phinf.pstatic.net/20250220_291/1740052267120GxQuK_JPEG/3a3895cbbd77bf9edfd095e16b7d079a.JPG?type=m400_350,,7000,350
오피스텔,월세,"5,000/300",서울시 강남구 청담동 91-2,공실 남향 사업자등록가능,,13/16층,1/1개,500000,즉시입주,남향(거실 기준),https://landthumb-phinf.pstatic.net/20250221_226/17401377026632zMiT_JPEG/4fd99cec590175e78e88dee8d0069adf.JPG?type=m400_350,,5000,300
오피스텔,월세,"5,000/350",서울시 강남구 청담동 130-8,-,,7/17층,2/1개,500000,즉시입주,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250217_286/1739793061754qq16H_JPEG/5eaa7c5c7bc0508bcba97b83572d2272.jpg?type=m400_350,,5000,350
오피스텔,전세,"7억 5,000",서울시 강남구 청담동 91-2,전담관리매물 사업자가능,,15/16층,1/1개,450000,즉시입주,남향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_45/1742218742690XXDKU_JPEG/edd4973d060303f2562b9cd467c341dc.JPG?type=m400_350,75000,,
오피스텔,월세,"5,000/376",서울시 강남구 청담동 130-8,"전입가능한 귀한호실로 북향 고층 파노라마 한강뷰, 복층세대,즉시입주",,13/17층,2/1개,300000,즉시입주 협의가능,북향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_116/1742179713463Xuq2z_JPEG/KakaoTalk_20250215_222012776_01.jpg?type=m400_350,,5000,376
오피스텔,월세,"5,000/350",서울시 강남구 청담동 130-8,로얄층 가성비 화이트톤대리석 인테리어 내부최상,,11/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_44/1742185616469RX0eU_JPEG/KakaoTalk_20230511_102217469.jpg?type=m400_350,,5000,350
오피스텔,월세,"1,000/60",서울시 강남구 청담동 130-9,주인의뢰 l 전용 6.3p l 내부깨끗 l 업무용 l 청담역 역세권,,8/15층,1/1개,180000,2025년 03월 하순 협의가능,북동향(거실 기준),,,1000,60
오피스텔,월세,"1,000/87",서울시 강남구 청담동 130-9,"최고의 한강뷰, 좋아요",,14/15층,1/1개,200000,즉시입주 협의가능,북향(거실 기준),,,1000,87
오피스텔,월세,"5,000/263",서울시 강남구 청담동 118-17,"청담사거리, 균형잡힌 고급오피스텔",,5/6층,1/1개,300000,즉시입주 협의가능,북서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_223/1742191830811l3t9l_JPEG/2025031714032207632_38246_ws.jpg?type=m400_350,,5000,263
오피스텔,단기임대,"3,000/420",서울시 강남구 청담동 130-8,실사진 복층형 로얄층 예쁜 씨티뷰 월세 가능,,14/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_285/17422081105476wN2s_JPEG/1733991800229795.jpg?type=m400_350,,,
오피스텔,월세,"3,700/380",서울시 강남구 청담동 130-8,전입 사업자 가능 한강뷰 전호실보유 빠른계약예상,,13/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250318_70/17422594084672ESNB_JPEG/1742217694238520.jpg?type=m400_350,,3700,380
오피스텔,월세,"5,000/370",서울시 강남구 청담동 130-8,소유주직접 로얄층 화이트톤대리석 인테리어 빠른입주가능 보증금조절 가능,,14/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_110/1742200902579JRaKG_JPEG/KakaoTalk_20221111_160932374.jpg?type=m400_350,,5000,370
오피스텔,전세,"9억 5,000",서울시 강남구 청담동 130-8,주인의뢰 l 20p 초고층 파노라마 완벽 한강뷰 l 복층형 고급인테리어,,16/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_210/1742207504880pVGXo_JPEG/KakaoTalk_20190705_160715952.jpg?type=m400_350,95000,,
오피스텔,월세,"1,000/82",서울시 강남구 청담동 68-19,역세권 대로변 개별냉난방 급매로 시세보다 저렴 업무용,,8/15층,1/1개,0,즉시입주,동향(거실 기준),,,1000,82
오피스텔,월세,"1,000/95",서울시 강남구 청담동 68-19,고급인테리어 초역세권 개별냉난방24시간 업무시설 빠른입주,,8/15층,1/1개,280000,즉시입주,동향(거실 기준),,,1000,95
오피스텔,월세,"5,000/280",서울시 강남구 청담동 118-17,소유주직접의뢰 올리모델링 자주식 주차 즉시입주가능,,5/6층,1/1개,300000,즉시입주,서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_247/17421929092577Ushm_JPEG/KakaoTalk_20241104_183520492_12.jpg?type=m400_350,,5000,280
오피스텔,월세,"5,000/280",서울시 강남구 청담동 118-17,-,,5/6층,1/1개,300000,즉시입주,남향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_9/1742178290283BWEuc_JPEG/KakaoTalk_20241104_112530499_02.jpg?type=m400_350,,5000,280
오피스텔,월세,"7,000/400",서울시 강남구 청담동 130-8,-,,17/17층,2/1개,300000,즉시입주,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_185/1742179809082oqA2c_JPEG/2025031619282582637_40762_rot.jpg?type=m400_350,,7000,400
오피스텔,월세,"7,000/400",서울시 강남구 청담동 130-8,"청담동 한강뷰, 화이트대리석 인테리어",,14/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_254/1742178788925nkmB1_JPEG/2025031710063558446_38246_ws.jpg?type=m400_350,,7000,400
오피스텔,월세,"7,000/350",서울시 강남구 청담동 130-8,주인직접의뢰 화이트톤 고급인테리어 좋은 입지 저렴한시세,,7/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250315_231/1742032445131y1LKw_JPEG/KakaoTalk_20230511_102217469.jpg?type=m400_350,,7000,350
오피스텔,월세,"5,000/263",서울시 강남구 청담동 118-17,"자주식주차, 내부풀옵션, 빠른입주가능",,5/6층,1/1개,400000,즉시입주,북향(거실 기준),,,5000,263
오피스텔,월세,1억/350,서울시 강남구 청담동 91-2,즉시입주 가능 코너창으로 개방감 좋음,,9/16층,1/1개,450000,즉시입주 협의가능,남동향(거실 기준),https://landthumb-phinf.pstatic.net/20250313_291/1741836461837wLAdc_JPEG/%C6%F7%B8%CB%BA%AF%C8%AF%C5%A9%B1%E2%BA%AF%C8%AFKakaoTalk_20240113_123223708.jpg?type=m400_350,,10000,350
오피스텔,월세,1억/500,서울시 강남구 청담동 130-8,소유주직접의뢰 탁트인 한강뷰 깔끔한 화이트톤 인테리어,,17/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250312_293/1741756865991pqUWH_JPEG/org_676f54d5418d6.jpg?type=m400_350,,10000,500
오피스텔,월세,"1,000/70",서울시 강남구 청담동 5,"업무용,부가세별도.내부 수리됨.무료주차1대",,4/18층,1/1개,200000,즉시입주,남향(안방 기준),https://landthumb-phinf.pstatic.net/20250311_148/1741669877335ef1YA_JPEG/2025031112430598_17679_wt.jpg?type=m400_350,,1000,70
오피스텔,월세,"3,000/300",서울시 강남구 청담동 91-2,유튜브 가람리얼티 D타입 남향 초고층세대,,15/16층,1/1개,350000,즉시입주,남향(거실 기준),https://landthumb-phinf.pstatic.net/20250311_219/1741660796890JMJ7W_JPEG/KakaoTalk_20210702_200717726_05.jpg?type=m400_350,,3000,300
오피스텔,월세,500/60,서울시 강남구 청담동 130-9,"업무용,부가세별도.올리모델링됨.빠른입주가.",,7/15층,1/1개,200000,즉시입주,북서향(안방 기준),https://landthumb-phinf.pstatic.net/20250315_211/1742026509207wRS2n_JPEG/2025031114541006_17679_wt.jpg?type=m400_350,,500,60
오피스텔,월세,1억/490,서울시 강남구 청담동 130-8,파노라마한강뷰 최고층 빠른입주가능 보시면 바로 계약나옵니다,,15/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250310_61/1741577109895amhsl_JPEG/KakaoTalk_20210521_172049485_02.jpg?type=m400_350,,10000,490
오피스텔,월세,"5,000/280",서울시 강남구 청담동 118-17,소유주께서 직접의뢰하신 올 리모델링 매믈,,고/6층,1/1개,300000,즉시입주,서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_210/1742178468004AlRTl_JPEG/KakaoTalk_20241104_183520492_15.jpg?type=m400_350,,5000,280
오피스텔,월세,1억/320,서울시 강남구 청담동 91-2,"청담 아노블리 F타입,도산대로 대로변 위치",,9/16층,1/1개,500000,즉시입주 협의가능,남향(거실 기준),https://landthumb-phinf.pstatic.net/20250310_294/1741570615559LPkft_JPEG/IMG_5736.jpg?type=m400_350,,10000,320
오피스텔,월세,"1,000/70",서울시 강남구 청담동 130-9,올리모델링한 컨디션좋은 월세매물 빠른입주가능합니다,,5/15층,1/1개,160000,즉시입주,남향(거실 기준),,,1000,70
오피스텔,월세,"1,000/60",서울시 강남구 청담동 130-9,수리 잘된 영동대교 인근 오피스텔 입니다.,,9/15층,1/1개,150000,2024년 09월 중순 협의가능,서향(거실 기준),,,1000,60
오피스텔,전세,1억,서울시 강남구 청담동 5,특올수리.화장실확장형.업무용,,12/18층,1/1개,200000,2025년 4월 14일 협의가능,북향(안방 기준),https://landthumb-phinf.pstatic.net/20250317_192/17421881518979yCML_JPEG/2025012212054671_17679_wt.jpg?type=m400_350,10000,,
오피스텔,월세,1억/490,서울시 강남구 청담동 130-8,"한걍뷰, 복층, 올화이트, 수납공간이 좋음, 한강뷰",,15/17층,2/1개,300000,즉시입주 협의가능,남동향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_228/1742190441926Oe0M9_JPEG/202302161056160_19294_2056572_wt.jpg?type=m400_350,,10000,490
오피스텔,월세,"1,000/65",서울시 강남구 청담동 130-9,소유주직접 특올수리 영동대로변 업무용 오피스텔 청담역도보가능,,8/15층,1/1개,180000,즉시입주 협의가능,동향(거실 기준),https://landthumb-phinf.pstatic.net/20250306_296/17412449530078dNDT_JPEG/KakaoTalk_20240531_131932682_12.jpg?type=m400_350,,1000,65
오피스텔,월세,"1,000/65",서울시 강남구 청담동 130-9,소유주직접의뢰 영동대로변 위치 청담역도보가능 편리한교통,,3/15층,1/1개,200000,즉시입주,동향(거실 기준),,,1000,65
오피스텔,월세,"3,000/200",서울시 강남구 청담동 1-2,학동사거리 신축급 오피스텔.주거겸 업무가능,,5/13층,1/1개,250000,즉시입주,동향(거실 기준),https://landthumb-phinf.pstatic.net/20250306_248/17412324493433McjJ_JPEG/2024103110191044_17679_wt.jpg?type=m400_350,,3000,200
오피스텔,월세,"1,000/87",서울시 강남구 청담동 68-19,청담역에 위치좋은 사무실임대,,11/15층,1/1개,300000,즉시입주,북향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_263/17421976890919cEFm_JPEG/1732631717_403TF.jpg?type=m400_350,,1000,87
오피스텔,월세,"1,000/65",서울시 강남구 청담동 130-9,저렴한 사무실임대,,5/15층,1/1개,200000,즉시입주,동향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_296/1742197854638bz6Va_JPEG/1732631371_676YZ.jpg?type=m400_350,,1000,65
오피스텔,월세,1억/43,서울시 강남구 청담동 46-3,-,,1/6층,1/1개,150000,2025년 3월 18일 협의가능,서향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_152/1742211666150qcL0t_JPEG/lg.jpg?type=m400_350,,10000,43
오피스텔,월세,"1,000/90",서울시 강남구 청담동 130-9,청담동 화이트 올수리 오피스텔 월세,,3/15층,1/1개,180000,즉시입주 협의가능,동향(거실 기준),https://landthumb-phinf.pstatic.net/20250313_235/1741835575138L8esQ_JPEG/1730855228809072.jpg?type=m400_350,,1000,90
오피스텔,월세,1억/500,서울시 강남구 청담동 130-8,청담동 한강뷰 신축급 한강뷰 되는 오피스텔,,15/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250306_69/1741237700117u8Nz3_JPEG/2025030612245020416_38246_ws.jpeg?type=m400_350,,10000,500
오피스텔,월세,"3,700/382",서울시 강남구 청담동 130-8,청담동 한강뷰 신축급 한강뷰 되는 오피스텔,,13/17층,2/1개,300000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250306_114/1741234452709zVLI1_JPEG/2025030611190965283_38246_ws.jpeg?type=m400_350,,3700,382
오피스텔,월세,"5,000/280",서울시 강남구 청담동 118-17,"컨디션 훌륭, 인프라 완벽, 밸런스좋은 오피스텔",,5/6층,1/1개,300000,즉시입주 협의가능,남서향(거실 기준),,,5000,280
오피스텔,월세,"1,000/78",서울시 강남구 청담동 46-3,-,,4/6층,1/1개,,2025년 4월 28일 협의가능,동향(거실 기준),https://landthumb-phinf.pstatic.net/20250317_224/1742174363368LztcR_JPEG/lg.jpg?type=m400_350,,1000,78
오피스텔,월세,1억/320,서울시 강남구 청담동 91-2,유튜브 가람리얼티 분리형 남동향 코너창 공실 사업자등록가능 전입신고불가,,9/16층,1/1개,600000,즉시입주,남동향(거실 기준),https://landthumb-phinf.pstatic.net/20250304_82/174105552835545AFI_JPEG/KakaoTalk_20221214_102700767_02.jpg?type=m400_350,,10000,320
오피스텔,월세,"4,000/350",서울시 강남구 청담동 130-8,즉시입주 최저가 럭셔리 하이엔드 오피스텔,,15/17층,2/1개,300000,즉시입주 협의가능,남서향(거실 기준),https://landthumb-phinf.pstatic.net/20250304_84/1741067967452nPJw8_JPEG/1738377134685827.jpg?type=m400_350,,4000,350
오피스텔,전세,7억,서울시 강남구 청담동 130-8,청담동 하이엔드 오피스텔 층고높은 복층형,,고/17층,2/1개,300000,즉시입주 협의가능,북향(거실 기준),,70000,,
오피스텔,월세,"1,000/70",서울시 강남구 청담동 130-9,소유주직접의뢰 올리모델링 후 첫 입주 내부 컨디션 굿,,13/15층,1/1개,180000,즉시입주,동향(거실 기준),,,1000,70
오피스텔,월세,"1,000/90",서울시 강남구 청담동 130-9,"내부 특올수리된 영동대로변 가성비 최고 사무실, 빠른입주 협의 가능",,3/15층,1/1개,250000,즉시입주 협의가능,북동향(거실 기준),https://landthumb-phinf.pstatic.net/20250311_172/174166049298263nJv_JPEG/KakaoTalk_20240627_114607576_04_%281%29.jpg?type=m400_350,,1000,90
오피스텔,월세,1억/49,서울시 강남구 청담동 46-3,전입신고확정일자가능 청담역도보2분 풀옵션,,4/6층,1/1개,150000,즉시입주 협의가능,서향(안방 기준),https://landthumb-phinf.pstatic.net/20250312_289/1741752967155vI30M_JPEG/lg.jpg?type=m400_350,,10000,49
오피스텔,월세,"1,000/65",서울시 강남구 청담동 130-9,",사무실,가능,입주하시,상태양호",,10/15층,1/1개,200000,즉시입주,서향(거실 기준),,,1000,65
오피스텔,월세,1억/47,서울시 강남구 청담동 46-3,전입신고및확정일자가능 대출없음,,3/6층,1/1개,150000,즉시입주 협의가능,동향(안방 기준),https://landthumb-phinf.pstatic.net/20250312_193/1741761396598sNg5x_JPEG/lg.jpg?type=m400_350,,10000,47
